GameID,Event,Site,Date,UTC_Time,TimeControl,Result,Termination,Variant,White,Black,WhiteElo,BlackElo,ECO,Opening,TotalMoves,NumCaptures,NumChecks,Promotions,WhiteCastled,BlackCastled,FinalMaterial
3655,Live Chess,Chess.com,2023.12.16,04:47:23,300,1-0,TonyMN_Chess2023 won by checkmate,,TonyMN_Chess2023,alekscottz,994,933,A43,,65,14,5,0,True,True,KNNPPPPQRR vs KBPPPQRR
3656,Live Chess,Chess.com,2023.12.16,04:40:00,300,0-1,gugungun4w4n won by checkmate,,alekscottz,gugungun4w4n,940,999,D20,,58,15,2,0,True,True,KPPPPPPRR vs KPPPPPQR
3657,Live Chess,Chess.com,2023.12.15,20:04:30,300,1-0,MatheusAlves76 won by checkmate,,MatheusAlves76,alekscottz,985,947,B27,,55,16,4,0,True,True,KPPPPPQRR vs KNPPPPQ
3658,Live Chess,Chess.com,2023.12.15,19:20:36,300,1-0,alekscottz won by resignation,,alekscottz,Naturaca,954,901,D06,,57,18,3,0,False,True,KPPPPPPQ vs KPPPPR
3659,Live Chess,Chess.com,2023.12.15,19:10:52,300,1-0,arishammootil won by resignation,,arishammootil,alekscottz,921,947,B32,,39,6,1,0,True,False,KBBPPPPPPPQRR vs KBNPPPPPPPQRR
3660,Live Chess,Chess.com,2023.12.15,17:31:49,300,1-0,alekscottz won by checkmate,,alekscottz,Flokky95,956,948,D50,,65,15,10,0,True,True,KBNPPPPPRR vs KBPPPPR
3661,Let's Play!,Chess.com,2023.10.19,19:38:31,1/604800,0-1,liamplayingchezz won on time,,alekscottz,liamplayingchezz,1116,746,C42,,28,6,2,0,False,False,KBNNPPPPPPQRR vs KBBNPPPPPPQRR
3662,Live Chess,Chess.com,2023.12.15,03:34:16,300,1-0,alekscottz won by checkmate,,alekscottz,Fariziewk,948,944,A40,,79,21,14,0,False,False,KBPPPQR vs KPPP
3663,Live Chess,Chess.com,2023.12.15,02:23:59,300,1-0,arcturusrx1 won by checkmate,,arcturusrx1,alekscottz,960,940,D02,,61,12,1,0,True,True,KBBPPPPPQR vs KNPPPPPPQR
3664,Live Chess,Chess.com,2023.12.15,01:48:02,300,1-0,Jmalika85 won on time,,Jmalika85,alekscottz,990,948,B30,,95,26,8,0,True,True,KPPR vs KP
3665,Live Chess,Chess.com,2023.12.15,01:35:21,300,1-0,alekscottz won on time,,alekscottz,TangoEchoMike,955,894,D31,,79,14,4,0,True,True,KBNPPPPPR vs KBNPPPPPR
3666,Live Chess,Chess.com,2023.12.15,01:23:37,300,0-1,jimmybhai won by checkmate,,alekscottz,jimmybhai,948,974,D21,,66,17,4,0,False,True,KBPPQRR vs KNPPPQRR
3667,Live Chess,Chess.com,2023.12.15,01:12:51,300,1-0,alekscottz won on time,,alekscottz,StanWarford,956,928,D10,,81,15,8,0,True,True,KPPPPPQ vs KBPPPPPPPQ
3668,Live Chess,Chess.com,2023.12.15,00:55:47,300,1-0,fbgator won by resignation,,fbgator,alekscottz,994,948,A43,,61,14,1,0,True,True,KBPPPPPRR vs KBPPPPPPR
3669,Live Chess,Chess.com,2023.12.13,05:15:30,300,1-0,apurwagupta won by resignation,,apurwagupta,alekscottz,910,955,B20,,89,19,16,0,True,True,KNPPPPQ vs KBPPPP
3670,Live Chess,Chess.com,2023.12.13,05:05:06,300,1-0,alekscottz won on time,,alekscottz,asefabbas,964,860,D31,,75,19,4,0,True,True,KPPPPPPR vs KPPPP
3671,Live Chess,Chess.com,2023.12.13,05:01:13,300,1-0,Alfred_S won by checkmate,,Alfred_S,alekscottz,995,958,A43,,27,4,1,0,True,True,KBBNNPPPPPPQRR vs KBBNNPPPPPPQRR
3672,Live Chess,Chess.com,2023.12.12,03:04:17,300,0-1,alekscottz won by checkmate,,MooreMoneey,alekscottz,964,966,A30,,86,21,12,1,False,False,KNPPP vs KPPPQR
3673,Live Chess,Chess.com,2023.12.12,02:56:29,300,1-0,alekscottz won by resignation,,alekscottz,kayano10,958,939,A41,,49,15,2,0,True,False,KPPPPPQRR vs KBPPPPPR
3674,Live Chess,Chess.com,2023.12.12,02:48:56,300,0-1,alekscottz won by resignation,,dravnaas,alekscottz,948,950,B83,,52,18,1,0,True,True,KPPPRR vs KBPPPPQR
3675,Live Chess,Chess.com,2023.12.12,02:30:02,300,1-0,alekscottz won by checkmate,,alekscottz,AsgerWulf,942,973,A50,,73,23,6,0,True,True,KPPR vs KPPPR
3676,Live Chess,Chess.com,2023.12.12,01:15:34,300,0-1,alekscottz won on time,,StPolaris,alekscottz,891,933,B50,,110,20,32,0,True,False,KPPPPQ vs KPPPRR
3677,Live Chess,Chess.com,2023.12.12,00:59:03,300,1-0,alekscottz won on time,,alekscottz,seawilly,926,887,A40,,91,19,6,0,True,True,KBPPPP vs KBPPPPR
3678,Live Chess,Chess.com,2023.12.12,00:49:47,300,1-0,CMeyn won by resignation,,CMeyn,alekscottz,891,919,A60,,79,18,7,0,True,True,KBPPPPQR vs KPPPQR
3679,Live Chess,Chess.com,2023.12.12,00:41:41,300,0-1,alekscottz won - game abandoned,,MarcBridson,alekscottz,858,928,B30,,64,20,8,0,True,True,KBPPPPQ vs KPPPQ
3680,Live Chess,Chess.com,2023.12.12,00:28:31,300,1-0,alekscottz won on time,,alekscottz,AZMR12,921,888,D07,,47,13,5,0,False,True,KBBPPPPPQRR vs KBNPPPQR
3681,Live Chess,Chess.com,2023.12.12,00:20:01,300,0-1,alekscottz won on time,,gasparro9797,alekscottz,906,913,A43,,34,9,0,0,True,True,KNPPPPPPQRR vs KBNPPPPPPPQR
3682,Live Chess,Chess.com,2023.12.11,23:55:02,300,0-1,SilverSurfer989 won by checkmate,,alekscottz,SilverSurfer989,905,962,D38,,102,20,12,0,True,True,KBNP vs KPPPPPQR
3683,Live Chess,Chess.com,2023.12.11,20:10:51,300,1-0,vincenzo766 won by checkmate,,vincenzo766,alekscottz,919,912,B30,,33,9,1,0,True,False,KBNPPPPPQRR vs KBNPPPPPPQRR
3684,Live Chess,Chess.com,2023.12.11,20:05:16,300,1-0,alekscottz won by resignation,,alekscottz,Jonesb11,920,912,D55,,40,14,3,0,True,True,KBNPPPPPPR vs KNPPPPPR
3685,Live Chess,Chess.com,2023.12.11,19:30:24,300,0-1,Pontifex_Franciscus won by resignation,,alekscottz,Pontifex_Franciscus,912,915,E61,,52,16,1,0,True,True,KPPPPPPQ vs KBPPPPQR
3686,Live Chess,Chess.com,2023.12.11,18:59:52,300,0-1,JerichoSalvage won by checkmate,,alekscottz,JerichoSalvage,920,935,E61,,70,16,7,0,True,True,KPPQR vs KBNPPPPPPQR
3687,Live Chess,Chess.com,2023.12.11,18:40:38,300,0-1,alekscottz won on time,,Claverm2023,alekscottz,849,928,A43,,82,16,8,0,True,True,KBPPPQR vs KBPPPPPQR
3688,Live Chess,Chess.com,2023.12.11,18:16:10,300,1-0,alekscottz won by resignation,,alekscottz,7Phrygian2,922,865,E30,,92,23,11,0,False,True,KPPPP vs KNPP
3689,Live Chess,Chess.com,2023.12.11,17:55:49,300,0-1,alekscottz won by checkmate,,Holitman,alekscottz,848,915,B30,,104,24,18,2,True,False,KPPR vs KQQR
3690,Live Chess,Chess.com,2023.12.11,16:37:37,300,1-0,alekscottz won by resignation,,alekscottz,rickysmenon,908,852,D32,,67,19,1,0,True,True,KPPPPPR vs KPPPPR
3691,Live Chess,Chess.com,2023.12.11,03:30:22,300,0-1,alekscottz won by checkmate,,q4j,alekscottz,908,901,B22,,104,24,11,1,True,True,K vs KPPPPQR
3692,Live Chess,Chess.com,2023.12.11,03:07:55,60,1-0,nottaday won on time,,nottaday,alekscottz,836,816,B30,,107,19,5,0,True,True,KBBPPPPP vs KPPPP
3693,Live Chess,Chess.com,2023.12.11,03:00:02,300,1-0,alekscottz won by resignation,,alekscottz,TUCCITANO73,892,908,A28,,51,19,3,0,True,True,KNPPPPPR vs KPPPP
3694,Live Chess,Chess.com,2023.12.11,02:38:44,300,1-0,alekscottz won by resignation,,alekscottz,close_to_spectacular,883,856,D06,,40,7,1,0,True,False,KBNPPPPPPPQRR vs KBNPPPPPPQRR
3695,Live Chess,Chess.com,2023.12.11,01:22:29,300,1-0,Andmoreso won on time,,Andmoreso,alekscottz,897,875,B23,,87,22,7,0,True,True,KPPPR vs KPPPR
3696,Live Chess,Chess.com,2023.12.11,01:14:43,300,0-1,optimisticchessguy won by resignation,,alekscottz,optimisticchessguy,883,962,D06,,42,14,4,0,True,False,KBNPPPPP vs KBNPPPPPPR
3697,Live Chess,Chess.com,2023.12.11,00:58:09,300,1-0,raj7749 won by resignation,,raj7749,alekscottz,879,889,A43,,80,20,11,0,True,True,KNPPPPQ vs KBPPR
3698,Live Chess,Chess.com,2023.12.11,00:49:15,300,1-0,alekscottz won by checkmate,,alekscottz,bigbicepsb,898,861,D31,,51,12,4,0,True,True,KPPPPPPQRR vs KBBNPPPPPR
3699,Live Chess,Chess.com,2023.12.11,00:25:24,300,1-0,alekscottz won by resignation,,alekscottz,visitshawn,891,901,A41,,39,5,0,0,True,True,KBBPPPPPPPQRR vs KBNNPPPPPPPQRR
3700,Live Chess,Chess.com,2023.12.10,15:50:40,300,0-1,alekscottz won by resignation,,BorisYulsky,alekscottz,882,882,B20,,45,9,0,0,True,True,KPPPPPPPQRR vs KBPPPPPPPQRR
3701,Live Chess,Chess.com,2023.12.09,22:22:30,300,0-1,alekscottz won on time,,Z3nkuu,alekscottz,708,874,B30,,30,5,1,0,True,True,KBNNPPPPPPPQRR vs KBBNPPPPPPQRR
3702,Live Chess,Chess.com,2023.12.09,22:20:36,300,1-0,radbike won by checkmate,,radbike,alekscottz,825,868,A60,,27,7,1,0,True,True,KBNPPPPPPPQRR vs KBNPPPPPPPQR
3703,Live Chess,Chess.com,2023.12.09,22:19:52,300,0-1,boreddudley won by resignation,,alekscottz,boreddudley,877,883,D07,,12,4,1,0,False,False,KBBNNPPPPPPRR vs KBBNNPPPPPPPPRR
3704,Live Chess,Chess.com,2023.12.09,22:02:56,300,1-0,phsmh won by resignation,,phsmh,alekscottz,875,885,A43,,19,3,2,0,False,False,KBBNNPPPPPPQRR vs KBBNNPPPPPPPQRR
3705,Live Chess,Chess.com,2023.12.09,19:17:07,300,0-1,ThePawnyExpress won by resignation,,alekscottz,ThePawnyExpress,894,966,D31,,54,14,2,0,True,True,KNPPPPPQ vs KPPPPPPQRR
3706,Live Chess,Chess.com,2023.12.09,17:05:33,300,1-0,andren2008 won by checkmate,,andren2008,alekscottz,932,901,B20,,33,8,2,0,True,True,KBBNPPPPPQRR vs KBBNPPPPPQRR
3707,Live Chess,Chess.com,2023.12.09,16:46:51,300,0-1,miamimarelli won on time,,alekscottz,miamimarelli,909,926,D20,,102,25,8,0,True,True,KNPP vs KBN
3708,Live Chess,Chess.com,2023.12.09,16:18:18,300,0-1,Darmoc99 won by resignation,,alekscottz,Darmoc99,917,879,D20,,50,10,0,0,True,True,KNPPPPPPQR vs KBNPPPPPPQRR
3709,Live Chess,Chess.com,2023.12.09,15:50:51,300,0-1,alekscottz won by checkmate,,whatsinthathorse,alekscottz,876,926,A35,,74,15,6,0,True,True,KPPPPPPR vs KPPPPPPQR
3710,Live Chess,Chess.com,2023.12.09,04:10:47,300,0-1,alekscottz won by resignation,,nox8582,alekscottz,970,919,B21,,50,12,0,0,True,True,KBPPPPPRR vs KPPPPPPPQRR
3711,Live Chess,Chess.com,2023.12.09,03:46:58,300,1-0,alekscottz won on time,,alekscottz,Abreo12,909,887,D08,,75,19,9,0,True,True,KPPPPPPPR vs KPPR
3712,Live Chess,Chess.com,2023.12.08,23:48:50,300,1-0,alekscottz won on time,,alekscottz,globustrans,901,906,A51,,79,18,15,1,False,True,KBNPPQ vs KBPPPPRR
3713,Live Chess,Chess.com,2023.12.08,23:16:20,300,1-0,Lele15120 won by checkmate,,Lele15120,alekscottz,865,892,B30,,53,11,4,0,True,False,KPPPPPQRR vs KBBNPPPPPPRR
3714,Live Chess,Chess.com,2023.12.08,20:24:29,300,1-0,sonneman won by checkmate,,sonneman,alekscottz,877,901,B30,,49,14,2,0,True,True,KBPPPQRR vs KBPPPPPQRR
3715,Live Chess,Chess.com,2023.12.08,18:52:45,300,1/2-1/2,Game drawn by agreement,,alekscottz,Creed_Aventus,910,935,C45,,6,1,0,0,False,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPPQRR
3716,Live Chess,Chess.com,2023.12.08,18:24:07,300,1-0,alekscottz won by checkmate,,alekscottz,temulento,909,810,A45,,67,14,4,0,False,True,KPPPPQRR vs KPPPPPPQRR
3717,Live Chess,Chess.com,2023.12.08,17:49:12,300,1-0,Oyskjegg won by resignation,,Oyskjegg,alekscottz,851,903,B22,,6,0,0,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPPQRR
3718,Live Chess,Chess.com,2023.12.08,17:21:25,300,1-0,alekscottz won by checkmate,,alekscottz,WillMagic101,913,853,D50,,49,15,1,0,True,True,KBPPPPPQR vs KPPPPQRR
3719,Live Chess,Chess.com,2023.12.08,16:46:57,300,0-1,alekscottz won on time,,Klai56,alekscottz,918,906,A40,,40,14,2,0,True,True,KNPPPPPPR vs KBPPPPPQR
3720,Live Chess,Chess.com,2023.12.08,16:33:24,300,0-1,x4d314 won by checkmate,,alekscottz,x4d314,897,934,D06,,78,16,3,0,True,True,KBPPPPPPQ vs KPPPPPQ
3721,Live Chess,Chess.com,2023.12.08,16:24:38,300,0-1,alekscottz won by resignation,,Lise55,alekscottz,862,904,B40,,33,5,1,0,True,True,KBBPPPPPPPQRR vs KBNPPPPPPPPQRR
3722,Live Chess,Chess.com,2023.12.08,03:34:45,300,1-0,RoundMoundofPound won by resignation,,RoundMoundofPound,alekscottz,886,897,A45,,61,16,5,0,True,True,KNPPPPQRR vs KBPPQRR
3723,Live Chess,Chess.com,2023.12.08,03:21:03,300,0-1,michdejong won by checkmate,,alekscottz,michdejong,906,890,A57,,52,11,3,0,True,True,KPPPPPPPQRR vs KPPPPPPQRR
3724,Live Chess,Chess.com,2023.12.08,00:58:03,300,0-1,alekscottz won on time,,elsanto007,alekscottz,902,915,D00,,60,14,1,0,True,True,KBPPPPPQR vs KBPPPPPQR
3725,Live Chess,Chess.com,2023.12.07,20:08:05,300,1-0,alekscottz won on time,,alekscottz,vin-matt,907,827,D11,,87,13,4,0,True,True,KPPPPPPQRR vs KPPPPPQRR
3726,Live Chess,Chess.com,2023.12.07,19:31:17,300,1/2-1/2,Game drawn by repetition,,alekscottz,ScottieA25,900,932,E20,,94,18,21,0,False,True,KBPPPPPQ vs KPPPQR
3727,Live Chess,Chess.com,2023.12.07,19:25:50,300,1-0,Tyzard99 won by resignation,,Tyzard99,alekscottz,900,899,B30,,33,9,1,0,True,False,KBNNPPPPPQRR vs KBNPPPPPQRR
3728,Live Chess,Chess.com,2023.12.07,17:51:54,120+1,1-0,aauummggnn won by resignation,,aauummggnn,alekscottz,937,835,B20,,31,4,0,0,False,True,KBNNPPPPPPPQRR vs KBNNPPPPPPPQRR
3729,Live Chess,Chess.com,2023.12.07,17:40:42,300,1-0,alekscottz won by resignation,,alekscottz,duki_8,907,857,D07,,73,23,5,1,True,True,KBPQR vs KPPP
3730,Live Chess,Chess.com,2023.12.07,17:32:26,300,1-0,dfishonthewing won by resignation,,dfishonthewing,alekscottz,956,900,A43,,41,11,1,0,True,False,KBBNPPPPPPPR vs KBNPPPPPR
3731,Live Chess,Chess.com,2023.12.07,17:08:07,300,1-0,alekscottz won by resignation,,alekscottz,polakp,907,899,D07,,55,15,3,0,False,False,KBNPPPPPR vs KBPPPPPP
3732,Live Chess,Chess.com,2023.12.07,17:00:36,300,1-0,sahagenerali won by resignation,,sahagenerali,alekscottz,924,899,B01,,35,8,2,0,True,False,KBNPPPPPPPQRR vs KBNPPPPPPRR
3733,Live Chess,Chess.com,2023.12.07,16:16:30,300,1-0,alekscottz won on time,,alekscottz,Sullyjt,907,938,D20,,109,24,8,1,True,True,KBPPRR vs KP
3734,Live Chess,Chess.com,2023.12.07,16:08:27,300,1-0,Gablinsky won by resignation,,Gablinsky,alekscottz,955,898,A43,,39,9,3,0,True,True,KBPPPPPPQRR vs KBNPPPPPPQRR
3735,Live Chess,Chess.com,2023.12.06,21:21:44,300,1-0,alekscottz won by resignation,,alekscottz,thebigbvo,905,905,A40,,51,18,5,0,True,True,KNPPPQRR vs KPPPQR
3736,Live Chess,Chess.com,2023.12.06,21:09:18,300,0-1,alekscottz won on time,,Zaubalehrling,alekscottz,861,897,B20,,46,10,3,0,True,True,KNPPPPPPQR vs KBNPPPPPPPQR
3737,Live Chess,Chess.com,2023.12.06,02:33:03,300,0-1,badchessass won by resignation,,alekscottz,badchessass,890,932,A40,,30,9,3,0,False,True,KBNPPPPPPRR vs KBPPPPPPPQRR
3738,Live Chess,Chess.com,2023.12.05,23:45:26,300,0-1,alekscottz won by resignation,,KaiKhalil,alekscottz,926,897,B02,,84,27,7,1,False,True,KPP vs KQ
3739,Live Chess,Chess.com,2023.12.05,22:35:55,300,1-0,alekscottz won by checkmate,,alekscottz,leytrain,888,896,E60,,97,17,12,0,True,True,KNPPPPPPQ vs KPPPPQ
3740,Live Chess,Chess.com,2023.12.05,22:18:37,300,1-0,alekscottz won on time,,alekscottz,Reck1964,879,866,D02,,91,20,6,0,False,True,KBPPPR vs KBPPPR
3741,Live Chess,Chess.com,2023.12.05,19:41:25,300,1-0,Ronan_C2E won by checkmate,,Ronan_C2E,alekscottz,883,871,B33,,61,20,5,0,True,True,KBPPPQ vs KPPPPQ
3742,Live Chess,Chess.com,2023.12.05,18:59:49,300,1-0,alekscottz won on time,,alekscottz,PanValera,879,857,D08,,69,18,6,0,True,True,KPPPPPR vs KPPPPPR
3743,Live Chess,Chess.com,2023.12.05,17:32:58,300,1-0,evrenol won by resignation,,evrenol,alekscottz,874,871,A01,,73,19,3,0,True,True,KPPPPPRR vs KPPPR
3744,Live Chess,Chess.com,2023.12.05,17:29:59,300,1-0,alekscottz won - game abandoned,,alekscottz,juanbautistamorbelli,879,848,D07,,15,2,0,0,False,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPQRR
3745,Live Chess,Chess.com,2023.12.05,17:05:38,300,0-1,alekscottz won by resignation,,Nazasinvueltas,alekscottz,860,871,A43,,52,13,8,0,True,True,KBPPPPPRR vs KBPPPPPQRR
3746,Live Chess,Chess.com,2023.12.05,16:44:27,300,1-0,alekscottz won by resignation,,alekscottz,norol21,863,891,D31,,67,15,7,0,False,True,KNNPPPPQR vs KPPPPPQR
3747,Live Chess,Chess.com,2023.12.05,16:36:07,300,1-0,alekscottz won by resignation,,alekscottz,hybbj,854,824,D07,,63,21,2,0,True,True,KBPPPP vs KPPPR
3748,Live Chess,Chess.com,2023.12.05,04:35:05,300,0-1,alekscottz won on time,,deinck,alekscottz,753,846,A43,,76,20,9,0,True,True,KPPPR vs KPPPPPR
3749,Live Chess,Chess.com,2023.12.05,02:44:19,300,1-0,troller1510 won by resignation,,troller1510,alekscottz,805,840,B02,,31,10,2,0,False,False,KBBPPPPPPPQRR vs KBNPPPPQR
3750,Live Chess,Chess.com,2023.12.05,01:39:33,300,0-1,devjos won by resignation,,alekscottz,devjos,849,884,D11,,20,3,0,0,False,False,KBBNNPPPPPPPQR vs KBBNNPPPPPPPQRR
3751,Live Chess,Chess.com,2023.12.05,01:30:46,300,1-0,alekscottz won by checkmate,,alekscottz,AccessVirusTi2,857,802,D06,,65,19,7,0,True,True,KBNPPPQR vs KPPPP
3752,Live Chess,Chess.com,2023.12.05,01:24:12,300,1-0,JoeZ818 won by checkmate,,JoeZ818,alekscottz,872,850,D20,,45,14,5,0,False,False,KBPPPPPQR vs KPPPPPQRR
3753,Live Chess,Chess.com,2023.12.04,23:48:57,300,0-1,alekscottz won by checkmate,,HYPERS45,alekscottz,878,858,B30,,56,11,7,0,True,True,KBNPPPPPR vs KBBPPPPPPPQR
3754,Live Chess,Chess.com,2023.12.04,23:18:10,300,1-0,BalogZsolt won by resignation,,BalogZsolt,alekscottz,881,849,B23,,29,4,1,0,True,False,KBNNPPPPPPPQRR vs KBBNNPPPPPPPQR
3755,Live Chess,Chess.com,2023.12.04,23:09:41,300,0-1,inox0 won by checkmate,,alekscottz,inox0,857,831,D06,,54,11,5,0,False,True,KBNPPPPQRR vs KBPPPPPPQRR
3756,Live Chess,Chess.com,2023.12.04,23:07:09,300,0-1,mateslod won by resignation,,alekscottz,mateslod,866,916,A40,,20,7,2,0,False,False,KNPPPPPPPQRR vs KBNPPPPPPPQRR
3757,Live Chess,Chess.com,2023.12.04,22:37:46,300,1-0,alekscottz won by resignation,,alekscottz,matawith1t,873,834,C25,,77,19,10,0,False,True,KPPPPPPQR vs KPPP
3758,Live Chess,Chess.com,2023.12.04,21:52:16,300,1-0,dth76 won by resignation,,dth76,alekscottz,910,866,A43,,17,4,0,0,True,False,KBNNPPPPPPPQRR vs KBBNPPPPPPPQRR
3759,Live Chess,Chess.com,2023.12.04,21:24:14,300,1-0,Alissonallan won by resignation,,Alissonallan,alekscottz,902,873,D00,,21,4,1,0,False,True,KBNNPPPPPPPQRR vs KBNNPPPPPPPQRR
3760,Live Chess,Chess.com,2023.12.04,21:20:15,300,1-0,tek9iner won by resignation,,tek9iner,alekscottz,889,881,B07,,41,12,0,0,True,True,KBPPPPPPQRR vs KBPPPPPQR
3761,Live Chess,Chess.com,2023.12.04,21:15:59,300,1-0,alekscottz won by resignation,,alekscottz,ravivarmagokaraju,889,852,D30,,37,12,1,0,False,True,KPPPPPPPQRR vs KPPPPPPRR
3762,Live Chess,Chess.com,2023.12.04,20:51:04,300,0-1,ThePawnWithDreams won by resignation,,alekscottz,ThePawnWithDreams,882,941,B10,,42,13,3,0,False,True,KNPPPPPPRR vs KNPPPPQRR
3763,Live Chess,Chess.com,2023.12.04,20:37:27,300,1-0,dannymilleruk won by resignation,,dannymilleruk,alekscottz,902,889,B22,,75,22,4,0,True,True,KPPPQR vs KPPP
3764,Live Chess,Chess.com,2023.12.04,20:29:49,300,0-1,AlphonsusMcGrath won by resignation,,alekscottz,AlphonsusMcGrath,897,920,C26,,48,11,4,0,False,True,KNPPPPPPPR vs KPPPPPPPQRR
3765,Live Chess,Chess.com,2023.12.04,20:23:56,300,0-1,alekscottz won by resignation,,frenchy91200,alekscottz,894,905,B34,,58,16,10,0,True,True,KBPPRR vs KBBPPPPPRR
3766,Live Chess,Chess.com,2023.12.04,19:19:57,300,1-0,viergeasse won by resignation,,viergeasse,alekscottz,934,897,A43,,47,11,4,0,False,False,KNNPPPPPPPRR vs KBBPPPPRR
3767,Live Chess,Chess.com,2023.12.04,19:14:57,300,0-1,yaka3141 won by resignation,,alekscottz,yaka3141,905,971,C53,,32,13,1,0,False,False,KBBNPPPR vs KBPPPPPPPRR
3768,Live Chess,Chess.com,2023.12.04,19:07:35,300,0-1,alekscottz won by checkmate,,wielbaars,alekscottz,876,912,A57,,72,15,8,0,False,False,KPPPPP vs KBNPPPPPPPR
3769,Live Chess,Chess.com,2023.12.04,18:26:27,300,0-1,Grimlach won by resignation,,alekscottz,Grimlach,905,943,B50,,44,12,1,0,True,True,KNPPPPPRR vs KNPPPPPPQRR
3770,Live Chess,Chess.com,2023.12.04,18:06:45,300,1-0,alekscottz won on time,,alekscottz,pbreed,912,907,A40,,83,22,5,0,True,True,KPPPPR vs KPPR
3771,Live Chess,Chess.com,2023.12.04,16:32:43,300,1-0,placopro won by checkmate,,placopro,alekscottz,889,904,B01,,67,16,8,0,True,True,KBPPPQRR vs KPPPPQRR
3772,Live Chess,Chess.com,2023.12.04,16:25:21,300,0-1,gkarney5 won by resignation,,alekscottz,gkarney5,913,972,D31,,63,19,3,0,True,True,KNPPPPQ vs KPPPQR
3773,Live Chess,Chess.com,2023.12.04,02:10:33,300,1/2-1/2,Game drawn by stalemate,,Dreycos,alekscottz,900,920,A04,,130,29,16,0,True,True,K vs KP
3774,Live Chess,Chess.com,2023.12.04,01:16:43,300,1-0,alekscottz won by resignation,,alekscottz,psychotickumquat,921,926,D02,,42,7,1,0,True,True,KBNNPPPPPPQRR vs KBNNPPPPPQRR
3775,Live Chess,Chess.com,2023.12.04,01:07:47,300,0-1,alekscottz won by checkmate,,yon_squad1,alekscottz,771,912,B01,,98,25,9,1,True,True,KNP vs KPQR
3776,Live Chess,Chess.com,2023.12.03,23:59:29,300,0-1,AdhyanBishopKing won - game abandoned,,alekscottz,AdhyanBishopKing,907,919,D08,,22,6,5,0,False,True,KBNNPPPPPPPRR vs KBBNNPPPPPPRR
3777,Live Chess,Chess.com,2023.12.03,23:51:52,300,0-1,alekscottz won by checkmate,,JuanLPalacio,alekscottz,914,915,B30,,76,21,6,1,True,True,KPP vs KBNPPPQR
3778,Live Chess,Chess.com,2023.12.03,23:34:09,300,1/2-1/2,Game drawn by repetition,,rrmhtml,alekscottz,953,907,A46,,63,12,8,0,True,False,KPPPPPQRR vs KPPPPPPPQRR
3779,Live Chess,Chess.com,2023.12.03,18:33:58,300,0-1,kobechess77 won by checkmate,,alekscottz,kobechess77,906,901,D38,,38,12,3,0,False,True,KBPPPPPQRR vs KBPPPPPQRR
3780,Live Chess,Chess.com,2023.12.03,18:14:17,300,0-1,alekscottz won by checkmate,,roughton,alekscottz,959,914,A40,,56,16,4,0,True,True,KPPPPPQR vs KPPPPPQR
3781,Live Chess,Chess.com,2023.12.03,18:02:18,300,0-1,TudorMChess won by checkmate,,alekscottz,TudorMChess,905,903,C50,,28,7,1,0,True,False,KBBNPPPPPPQRR vs KNPPPPPPPQRR
3782,Live Chess,Chess.com,2023.12.03,01:07:36,300,1-0,Sk1pie won by checkmate,,Sk1pie,alekscottz,938,913,B01,,51,18,3,0,True,True,KBPPPPRR vs KPPPRR
3783,Live Chess,Chess.com,2023.12.03,01:03:45,300,1-0,alekscottz won by checkmate,,alekscottz,wavibo,921,909,E33,,23,4,1,0,False,True,KBNNPPPPPPPQRR vs KBBNPPPPPPPQRR
3784,Live Chess,Chess.com,2023.12.02,23:30:28,300,1-0,Tekamokoko won by resignation,,Tekamokoko,alekscottz,945,913,B02,,43,15,0,0,True,True,KPPPPPPQRR vs KNPPPQR
3785,Live Chess,Chess.com,2023.12.02,20:54:07,300,0-1,Mason1955 won by resignation,,alekscottz,Mason1955,921,855,D07,,20,5,1,0,False,False,KBNPPPPPPPPQRR vs KBBPPPPPPPQRR
3786,Live Chess,Chess.com,2023.12.02,20:15:30,300,1-0,alekscottz won on time,,alekscottz,afcine131313,931,869,A45,,89,23,6,0,True,True,KBPPPR vs KPP
3787,Live Chess,Chess.com,2023.12.02,15:16:36,300,0-1,alekscottz won by resignation,,chipnail,alekscottz,875,924,B01,,88,22,5,0,True,True,KPPP vs KBPPPR
3788,Live Chess,Chess.com,2023.12.02,15:05:21,300,1-0,alekscottz won by checkmate,,alekscottz,PsychoSach,917,935,D07,,105,26,11,1,True,True,KPQR vs KP
3789,Live Chess,Chess.com,2023.12.02,04:06:56,300,0-1,alekscottz won on time,,Borisy4,alekscottz,914,897,B00,,62,16,4,0,True,True,KNPPPPQ vs KNPPPPPQR
3790,Live Chess,Chess.com,2023.12.02,03:58:17,300,0-1,alekscottz won by checkmate,,monchimonxd,alekscottz,863,888,B01,,54,19,6,0,True,False,KBPPPP vs KNPPPPR
3791,Live Chess,Chess.com,2023.12.02,01:55:13,300,1/2-1/2,Game drawn by repetition,,alekscottz,word41,880,860,A40,,93,26,5,0,True,True,KPP vs KPP
3792,Live Chess,Chess.com,2023.12.02,00:49:32,300,0-1,RealRareWhale won by resignation,,alekscottz,RealRareWhale,881,892,B13,,86,23,18,1,False,True,KPPPR vs KPQR
